1|1|1|1|1|1
1|1|2|2|1|2
1|1|3|3|1|3
1|1|4|4|2|1
1|1|5|5|2|2
1|1|6|6|2|3
1|1|7|7|3|1
1|1|8|8|3|2
1|1|9|9|3|3
1|1|10|10|3|3
1|1|11|11|3|3
1|1|12|12|3|3
1|1|13|13|3|3
1|1|14|14|3|3
1|1|15|15|3|3
1|1|16|16|3|3
1|1|17|17|3|3
1|1|18|18|3|3
1|1|19|19|3|3
1|1|20|20|3|3
1|1|21|21|3|3
1|1|22|22|3|3
1|1|23|23|3|3
1|1|24|24|3|3
1|1|25|25|3|3
1|1|26|26|3|3
1|1|27|27|3|3
1|1|28|28|3|3
1|1|29|29|3|3
1|1|30|30|3|3
1|1|31|31|3|3
1|1|32|32|3|3
1|1|33|33|3|3
1|1|34|34|3|3
1|1|35|35|3|3
1|1|36|36|3|3
1|1|37|37|3|3
1|1|38|38|3|3
1|1|39|39|3|3
1|1|40|40|3|3
1|1|41|41|3|3
1|1|42|42|3|3
1|1|43|43|3|3
1|1|44|44|3|3
1|1|45|45|3|3
1|1|46|46|3|3
1|1|47|47|3|3
1|1|48|48|3|3
1|1|49|49|3|3
1|1|50|50|3|3
1|1|51|51|3|3
1|1|52|52|3|3
1|1|53|53|3|3
1|1|54|54|3|3
1|1|55|55|3|3
1|1|56|56|3|3
1|1|57|57|3|3
1|1|58|58|3|3
1|1|59|59|3|3
1|1|60|60|3|3
1|1|61|61|3|3
1|1|62|62|3|3
1|1|63|63|3|3
1|1|64|64|3|3
1|1|65|65|3|3
1|1|66|66|3|3
1|1|67|67|3|3
1|1|68|68|3|3
1|1|69|69|3|3
1|1|70|70|3|3
1|1|71|71|3|3
1|1|72|72|3|3
1|1|73|72|3|3
1|1|74|72|3|3
1|1|75|72|3|3
1|1|76|72|3|3
1|1|77|72|3|3
1|1|78|72|3|3
1|2|1|1|1|1
1|2|2|2|1|2
1|2|3|3|1|3
1|2|4|4|2|1
1|2|5|5|2|2
1|2|6|6|2|3
1|2|7|7|3|1
1|2|8|8|3|2
1|2|9|9|3|3
1|2|10|10|3|3
1|2|11|11|3|3
1|2|12|12|3|3
1|2|13|13|3|3
1|2|14|14|3|3
1|2|15|15|3|3
1|2|16|16|3|3
1|2|17|17|3|3
1|2|18|18|3|3
1|2|19|19|3|3
1|2|20|20|3|3
1|2|21|21|3|3
1|2|22|22|3|3
1|2|23|23|3|3
1|2|24|24|3|3
1|2|25|25|3|3
1|2|26|26|3|3
1|2|27|27|3|3
1|2|28|28|3|3
1|2|29|29|3|3
1|2|30|30|3|3
1|2|31|31|3|3
1|2|32|32|3|3
1|2|33|33|3|3
1|2|34|34|3|3
1|2|35|35|3|3
1|2|36|36|3|3
1|2|37|37|3|3
1|2|38|38|3|3
1|2|39|39|3|3
1|2|40|40|3|3
1|2|41|41|3|3
1|2|42|42|3|3
1|2|43|43|3|3
1|2|44|44|3|3
1|2|45|45|3|3
1|2|46|46|3|3
1|2|47|47|3|3
1|2|48|48|3|3
1|2|49|49|3|3
1|2|50|50|3|3
1|2|51|51|3|3
1|2|52|52|3|3
1|2|53|53|3|3
1|2|54|54|3|3
1|2|55|55|3|3
1|2|56|56|3|3
1|2|57|57|3|3
1|2|58|58|3|3
1|2|59|59|3|3
1|2|60|60|3|3
1|2|61|61|3|3
1|2|62|62|3|3
1|2|63|63|3|3
1|2|64|64|3|3
1|2|65|65|3|3
1|2|66|66|3|3
1|2|67|67|3|3
1|2|68|68|3|3
1|2|69|69|3|3
1|2|70|70|3|3
1|2|71|71|3|3
1|2|72|72|3|3
1|2|73|72|3|3
1|2|74|72|3|3
1|2|75|72|3|3
1|2|76|72|3|3
1|2|77|72|3|3
1|2|78|72|3|3
2|1|1|1|1|1
2|1|2|2|1|2
2|1|3|3|1|3
2|1|4|4|2|1
2|1|5|5|2|2
2|1|6|6|2|3
2|1|7|7|3|1
2|1|8|8|3|2
2|1|9|9|3|3
2|1|10|10|3|3
2|1|11|11|3|3
2|1|12|12|3|3
2|1|13|13|3|3
2|1|14|14|3|3
2|1|15|15|3|3
2|1|16|16|3|3
2|1|17|17|3|3
2|1|18|18|3|3
2|1|19|19|3|3
2|1|20|20|3|3
2|1|21|21|3|3
2|1|22|22|3|3
2|1|23|23|3|3
2|1|24|24|3|3
2|1|25|25|3|3
2|1|26|26|3|3
2|1|27|27|3|3
2|1|28|28|3|3
2|1|29|29|3|3
2|1|30|30|3|3
2|1|31|31|3|3
2|1|32|32|3|3
2|1|33|33|3|3
2|1|34|34|3|3
2|1|35|35|3|3
2|1|36|36|3|3
2|1|37|37|3|3
2|1|38|38|3|3
2|1|39|39|3|3
2|1|40|40|3|3
2|1|41|41|3|3
2|1|42|42|3|3
2|1|43|43|3|3
2|1|44|44|3|3
2|1|45|45|3|3
2|1|46|46|3|3
2|1|47|47|3|3
2|1|48|48|3|3
2|1|49|49|3|3
2|1|50|50|3|3
2|1|51|51|3|3
2|1|52|52|3|3
2|1|53|53|3|3
2|1|54|54|3|3
2|1|55|55|3|3
2|1|56|56|3|3
2|1|57|57|3|3
2|1|58|58|3|3
2|1|59|59|3|3
2|1|60|60|3|3
2|1|61|61|3|3
2|1|62|62|3|3
2|1|63|63|3|3
2|1|64|64|3|3
2|1|65|65|3|3
2|1|66|66|3|3
2|1|67|67|3|3
2|1|68|68|3|3
2|1|69|69|3|3
2|1|70|70|3|3
2|1|71|71|3|3
2|1|72|72|3|3
2|1|73|72|3|3
2|1|74|72|3|3
2|1|75|72|3|3
2|1|76|72|3|3
2|1|77|72|3|3
2|1|78|72|3|3
2|2|1|1|1|1
2|2|2|2|1|2
2|2|3|3|1|3
2|2|4|4|2|1
2|2|5|5|2|2
2|2|6|6|2|3
2|2|7|7|3|1
2|2|8|8|3|2
2|2|9|9|3|3
2|2|10|10|3|3
2|2|11|11|3|3
2|2|12|12|3|3
2|2|13|13|3|3
2|2|14|14|3|3
2|2|15|15|3|3
2|2|16|16|3|3
2|2|17|17|3|3
2|2|18|18|3|3
2|2|19|19|3|3
2|2|20|20|3|3
2|2|21|21|3|3
2|2|22|22|3|3
2|2|23|23|3|3
2|2|24|24|3|3
2|2|25|25|3|3
2|2|26|26|3|3
2|2|27|27|3|3
2|2|28|28|3|3
2|2|29|29|3|3
2|2|30|30|3|3
2|2|31|31|3|3
2|2|32|32|3|3
2|2|33|33|3|3
2|2|34|34|3|3
2|2|35|35|3|3
2|2|36|36|3|3
2|2|37|37|3|3
2|2|38|38|3|3
2|2|39|39|3|3
2|2|40|40|3|3
2|2|41|41|3|3
2|2|42|42|3|3
2|2|43|43|3|3
2|2|44|44|3|3
2|2|45|45|3|3
2|2|46|46|3|3
2|2|47|47|3|3
2|2|48|48|3|3
2|2|49|49|3|3
2|2|50|50|3|3
2|2|51|51|3|3
2|2|52|52|3|3
2|2|53|53|3|3
2|2|54|54|3|3
2|2|55|55|3|3
2|2|56|56|3|3
2|2|57|57|3|3
2|2|58|58|3|3
2|2|59|59|3|3
2|2|60|60|3|3
2|2|61|61|3|3
2|2|62|62|3|3
2|2|63|63|3|3
2|2|64|64|3|3
2|2|65|65|3|3
2|2|66|66|3|3
2|2|67|67|3|3
2|2|68|68|3|3
2|2|69|69|3|3
2|2|70|70|3|3
2|2|71|71|3|3
2|2|72|72|3|3
2|2|73|72|3|3
2|2|74|72|3|3
2|2|75|72|3|3
2|2|76|72|3|3
2|2|77|72|3|3
2|2|78|72|3|3
