1|1|1|1|1|1
1|1|2|2|1|2
1|1|3|3|2|1
1|1|4|4|2|2
1|1|5|5|2|2
1|1|6|6|2|2
1|1|7|7|2|2
1|1|8|8|2|2
1|1|9|9|2|2
1|1|10|10|2|2
1|1|11|11|2|2
1|1|12|12|2|2
1|1|13|13|2|2
1|1|14|14|2|2
1|1|15|15|2|2
1|1|16|16|2|2
1|1|17|17|2|2
1|1|18|18|2|2
1|1|19|19|2|2
1|1|20|20|2|2
1|1|21|21|2|2
1|1|22|22|2|2
1|1|23|23|2|2
1|1|24|24|2|2
1|1|25|25|2|2
1|1|26|26|2|2
1|1|27|27|2|2
1|1|28|28|2|2
1|1|29|29|2|2
1|1|30|30|2|2
1|1|31|31|2|2
1|1|32|32|2|2
1|1|33|33|2|2
1|1|34|34|2|2
1|1|35|35|2|2
1|1|36|36|2|2
1|1|37|37|2|2
1|1|38|38|2|2
1|1|39|39|2|2
1|1|40|40|2|2
1|1|41|41|2|2
1|1|42|42|2|2
1|1|43|43|2|2
1|1|44|44|2|2
1|1|45|45|2|2
1|1|46|46|2|2
1|1|47|47|2|2
1|1|48|48|2|2
1|1|49|48|2|2
1|1|50|48|2|2
1|1|51|48|2|2
1|1|52|48|2|2
1|2|1|1|1|1
1|2|2|2|1|2
1|2|3|3|2|1
1|2|4|4|2|2
1|2|5|5|2|2
1|2|6|6|2|2
1|2|7|7|2|2
1|2|8|8|2|2
1|2|9|9|2|2
1|2|10|10|2|2
1|2|11|11|2|2
1|2|12|12|2|2
1|2|13|13|2|2
1|2|14|14|2|2
1|2|15|15|2|2
1|2|16|16|2|2
1|2|17|17|2|2
1|2|18|18|2|2
1|2|19|19|2|2
1|2|20|20|2|2
1|2|21|21|2|2
1|2|22|22|2|2
1|2|23|23|2|2
1|2|24|24|2|2
1|2|25|25|2|2
1|2|26|26|2|2
1|2|27|27|2|2
1|2|28|28|2|2
1|2|29|29|2|2
1|2|30|30|2|2
1|2|31|31|2|2
1|2|32|32|2|2
1|2|33|33|2|2
1|2|34|34|2|2
1|2|35|35|2|2
1|2|36|36|2|2
1|2|37|37|2|2
1|2|38|38|2|2
1|2|39|39|2|2
1|2|40|40|2|2
1|2|41|41|2|2
1|2|42|42|2|2
1|2|43|43|2|2
1|2|44|44|2|2
1|2|45|45|2|2
1|2|46|46|2|2
1|2|47|47|2|2
1|2|48|48|2|2
1|2|49|48|2|2
1|2|50|48|2|2
1|2|51|48|2|2
1|2|52|48|2|2
2|1|1|1|1|1
2|1|2|2|1|2
2|1|3|3|2|1
2|1|4|4|2|2
2|1|5|5|2|2
2|1|6|6|2|2
2|1|7|7|2|2
2|1|8|8|2|2
2|1|9|9|2|2
2|1|10|10|2|2
2|1|11|11|2|2
2|1|12|12|2|2
2|1|13|13|2|2
2|1|14|14|2|2
2|1|15|15|2|2
2|1|16|16|2|2
2|1|17|17|2|2
2|1|18|18|2|2
2|1|19|19|2|2
2|1|20|20|2|2
2|1|21|21|2|2
2|1|22|22|2|2
2|1|23|23|2|2
2|1|24|24|2|2
2|1|25|25|2|2
2|1|26|26|2|2
2|1|27|27|2|2
2|1|28|28|2|2
2|1|29|29|2|2
2|1|30|30|2|2
2|1|31|31|2|2
2|1|32|32|2|2
2|1|33|33|2|2
2|1|34|34|2|2
2|1|35|35|2|2
2|1|36|36|2|2
2|1|37|37|2|2
2|1|38|38|2|2
2|1|39|39|2|2
2|1|40|40|2|2
2|1|41|41|2|2
2|1|42|42|2|2
2|1|43|43|2|2
2|1|44|44|2|2
2|1|45|45|2|2
2|1|46|46|2|2
2|1|47|47|2|2
2|1|48|48|2|2
2|1|49|48|2|2
2|1|50|48|2|2
2|1|51|48|2|2
2|1|52|48|2|2
2|2|1|1|1|1
2|2|2|2|1|2
2|2|3|3|2|1
2|2|4|4|2|2
2|2|5|5|2|2
2|2|6|6|2|2
2|2|7|7|2|2
2|2|8|8|2|2
2|2|9|9|2|2
2|2|10|10|2|2
2|2|11|11|2|2
2|2|12|12|2|2
2|2|13|13|2|2
2|2|14|14|2|2
2|2|15|15|2|2
2|2|16|16|2|2
2|2|17|17|2|2
2|2|18|18|2|2
2|2|19|19|2|2
2|2|20|20|2|2
2|2|21|21|2|2
2|2|22|22|2|2
2|2|23|23|2|2
2|2|24|24|2|2
2|2|25|25|2|2
2|2|26|26|2|2
2|2|27|27|2|2
2|2|28|28|2|2
2|2|29|29|2|2
2|2|30|30|2|2
2|2|31|31|2|2
2|2|32|32|2|2
2|2|33|33|2|2
2|2|34|34|2|2
2|2|35|35|2|2
2|2|36|36|2|2
2|2|37|37|2|2
2|2|38|38|2|2
2|2|39|39|2|2
2|2|40|40|2|2
2|2|41|41|2|2
2|2|42|42|2|2
2|2|43|43|2|2
2|2|44|44|2|2
2|2|45|45|2|2
2|2|46|46|2|2
2|2|47|47|2|2
2|2|48|48|2|2
2|2|49|48|2|2
2|2|50|48|2|2
2|2|51|48|2|2
2|2|52|48|2|2
